Date,Store,Product,Price,Quantity,Total Sales,Audit Notes
2026-03-05,Happy Cow,Ribs,$90.20,12,$1082.40,
,Happy Cow,Pork,$148.01,1,$148.01,
2025-06-02,Happy Cow,Beef,$240.57,7,$1683.99,
2026-02-17,North Butcher,Chicken,$181.18,5,$905.90,
,Fine Cuts Mx,Skirt Steak,$139.55,10,$1395.50,
2025-10-13,Super Meats,Pork,$107.47,14,$1504.58,
2025-05-24,Fine Cuts Mx,Ribs,$119.51,12,$1434.12,
2025-09-01,The Little Bull,Pork,$143.95,11,$1583.45,
2025-06-29,Super Meats,Skirt Steak,$170.98,6,$1025.88,
2025-11-30,The Little Bull,Sausage,$109.14,10,$1091.40,
2026-02-24,North Butcher,Skirt Steak,$45.29,60,$2717.40,
2025-10-02,The Little Bull,Ribs,$130.30,13,$1693.90,
2026-01-02,Unknown,Skirt Steak,$129.41,4,$517.64,
2025-08-17,Fine Cuts Mx,Beef,$139.01,4,$556.04,
2026-01-27,Super Meats,Beef,$204.51,19,$3885.69,
2025-12-13,Fine Cuts Mx,Skirt Steak,$78.95,6,$473.70,
2025-12-10,North Butcher,Chicken,$34.79,17,$591.43,
2025-06-29,The Little Bull,Skirt Steak,$168.48,17,$2864.16,
2025-06-23,The Little Bull,Pork,$98.79,4,$395.16,
2025-11-30,Happy Cow,Skirt Steak,$242.70,15,$3640.50,
2026-04-15,The Little Bull,Ribs,$209.93,16,$3358.88,
2025-07-16,Fine Cuts Mx,Sausage,$157.04,13,$2041.52,
2026-04-13,Fine Cuts Mx,Pork,$61.58,,$184.74,
2025-10-25,North Butcher,Chicken,$131.56,17,$2236.52,
2025-05-27,Fine Cuts Mx,Sausage,$170.09,4,$680.36,
2026-02-27,The Little Bull,Pork,$148.62,35,$5201.70,
2025-10-14,Super Meats,Beef,$238.61,9,$2147.49,
2026-01-23,Fine Cuts Mx,Unknown,$121.33,10,$1213.30,
2026-01-17,North Butcher,Sausage,$167.75,10,$1677.50,
2025-12-29,Unknown,Beef,$138.94,10,$1389.40,
2025-05-14,Super Meats,Sausage,$158.70,11,$1745.70,
2025-12-17,Unknown,Beef,$141.54,4,$566.16,
2025-10-10,Happy Cow,Skirt Steak,$142.46,11,$1567.06,
2026-03-20,Fine Cuts Mx,Skirt Steak,$138.15,7,$967.05,
2025-12-26,The Little Bull,Ribs,$177.12,5,$885.60,
2025-12-31,The Little Bull,Beef,$212.72,3,$638.16,
2025-05-30,Super Meats,Chicken,$96.33,18,$1733.94,
2025-09-14,Fine Cuts Mx,Sausage,$163.19,1,$163.19,
2026-03-15,The Little Bull,Beef,$120.48,2,$240.96,
2026-04-04,North Butcher,Ribs,$161.97,2,$323.94,
2025-10-28,Super Meats,Chicken,$221.47,1,$221.47,
2025-08-30,Super Meats,Beef,$182.51,7,$1277.57,
2025-11-13,Super Meats,Sausage,$219.86,10,$2198.60,
2025-11-23,North Butcher,Chicken,$152.85,17,$2598.45,
2025-05-16,Happy Cow,Sausage,$102.33,8,$818.64,
2026-01-11,The Little Bull,Chicken,$194.16,1,$194.16,
2026-03-29,The Little Bull,Skirt Steak,$146.11,7,$1022.77,
2026-02-27,Happy Cow,Sausage,$215.47,19,$4093.93,
2025-08-26,Happy Cow,Skirt Steak,$121.59,8,$972.72,
2025-05-25,Super Meats,Ribs,$243.66,9,$2192.94,
2025-09-07,Happy Cow,Beef,$204.00,8,$1632.00,
2025-06-19,Fine Cuts Mx,Sausage,$88.56,16,$1416.96,
2026-02-05,Fine Cuts Mx,Skirt Steak,$160.64,18,$2891.52,
2026-01-22,Fine Cuts Mx,Beef,,8,,
2026-03-06,Fine Cuts Mx,Ribs,$154.48,11,$1699.28,
2026-02-21,Fine Cuts Mx,Skirt Steak,$167.01,16,$2672.16,
,Super Meats,Ribs,$122.88,13,$1597.44,
2025-10-01,The Little Bull,Chicken,$169.49,3,$508.47,
2025-08-26,The Little Bull,Skirt Steak,$111.38,2,$222.76,
2025-12-05,The Little Bull,Pork,$174.19,6,$1045.14,
2026-04-15,Fine Cuts Mx,Skirt Steak,$138.23,11,$1520.53,
2025-10-24,Super Meats,Sausage,$94.52,3,$283.56,
2026-02-18,The Little Bull,Pork,$108.01,16,$1728.16,
2026-01-05,Happy Cow,Ribs,$138.05,2,$276.10,
2026-01-25,Happy Cow,Skirt Steak,$131.66,11,$1448.26,
2025-06-29,The Little Bull,Chicken,$199.92,11,$2199.12,
2025-11-16,The Little Bull,Beef,$128.42,1,$128.42,
2025-11-25,Fine Cuts Mx,Ribs,$209.73,15,$3145.95,
2025-07-04,The Little Bull,Ribs,$93.93,1,$93.93,
2025-07-17,The Little Bull,Sausage,$218.79,15,$3281.85,
2025-07-20,Happy Cow,Sausage,$200.63,3,$601.89,
2025-11-28,North Butcher,Chicken,$167.13,17,$2841.21,
2025-04-25,Super Meats,Skirt Steak,$161.00,13,$2093.00,
2025-08-29,Fine Cuts Mx,Beef,$131.03,14,$1834.42,
,The Little Bull,Beef,$93.07,8,$744.56,
2025-07-08,Super Meats,Sausage,$145.11,17,$2466.87,
2026-01-30,North Butcher,Ribs,$220.59,6,$1323.54,
2025-07-30,Happy Cow,Sausage,$175.66,10,$1756.60,
,Happy Cow,Beef,$137.02,13,$1781.26,
2025-07-05,The Little Bull,Pork,$194.43,19,$3694.17,
2025-06-30,Fine Cuts Mx,Skirt Steak,$123.66,6,$741.96,
2026-03-26,The Little Bull,Ribs,$64.99,14,$909.86,
2025-12-13,North Butcher,Pork,$176.42,14,$2469.88,
,Fine Cuts Mx,Ribs,$235.53,16,$3768.48,
2025-07-01,The Little Bull,Skirt Steak,$154.16,14,$2158.24,
2025-08-22,North Butcher,Skirt Steak,$126.64,5,$633.20,
2026-03-07,North Butcher,Chicken,$236.09,9,$2124.81,
2025-05-17,Fine Cuts Mx,Chicken,$145.79,17,$2478.43,
2025-11-14,North Butcher,Sausage,$93.98,19,$1785.62,
2025-05-07,North Butcher,Ribs,$144.50,8,$1156.00,
2025-09-15,North Butcher,Sausage,$179.00,7,$1253.00,
2026-03-13,Happy Cow,Ribs,$209.98,12,$2519.76,
2025-10-27,Fine Cuts Mx,Beef,$156.16,9,$1405.44,
2025-08-21,North Butcher,Pork,$177.57,78,$13850.46,
2026-03-10,Fine Cuts Mx,Pork,$155.31,8,$1242.48,
,Fine Cuts Mx,Sausage,$126.52,13,$1644.76,
2026-03-05,The Little Bull,Skirt Steak,$188.00,14,$2632.00,
2025-12-25,Happy Cow,Chicken,$125.75,7,$880.25,
2025-08-27,Happy Cow,Beef,$188.77,10,$1887.70,
2025-07-28,Super Meats,Sausage,$111.04,9,$999.36,
2025-08-18,The Little Bull,Skirt Steak,$135.32,11,$1488.52,
2026-03-08,Happy Cow,Chicken,$155.66,1,$155.66,
2025-08-24,The Little Bull,Ribs,$167.19,13,$2173.47,
2025-08-26,Fine Cuts Mx,Sausage,$188.44,13,$2449.72,
2025-10-29,Fine Cuts Mx,Ribs,$184.39,14,$2581.46,
2025-06-04,North Butcher,Sausage,$170.98,17,$2906.66,
2025-08-28,Fine Cuts Mx,Ribs,$136.57,4,$546.28,
2025-05-14,Super Meats,Chicken,$105.44,8,$843.52,
2025-12-10,North Butcher,Sausage,$138.76,7,$971.32,
2026-02-19,Fine Cuts Mx,Skirt Steak,$117.50,10,$1175.00,
2026-02-13,Fine Cuts Mx,Ribs,$160.34,3,$481.02,
2025-06-30,The Little Bull,Ribs,$187.95,2,$375.90,
2025-10-07,Fine Cuts Mx,Sausage,$165.85,11,$1824.35,
2025-10-18,Fine Cuts Mx,Chicken,$245.05,5,$1225.25,
2026-02-15,The Little Bull,Sausage,$213.29,6,$1279.74,
2026-02-09,North Butcher,Chicken,$106.69,18,$1920.42,
2025-06-21,The Little Bull,Skirt Steak,$205.90,12,$2470.80,
2025-06-20,Fine Cuts Mx,Skirt Steak,$156.57,12,$1878.84,
2026-04-21,Fine Cuts Mx,Ribs,$189.67,4,$758.68,
2026-02-28,Fine Cuts Mx,Beef,$62.57,2,$125.14,
2025-10-12,The Little Bull,Pork,$101.78,10,$1017.80,
2025-09-11,North Butcher,Skirt Steak,$128.49,11,$1413.39,
2025-07-22,North Butcher,Skirt Steak,$106.72,5,$533.60,
2025-05-05,The Little Bull,Pork,$160.42,12,$1925.04,
2025-06-30,Happy Cow,Skirt Steak,$94.26,14,$1319.64,
2025-10-01,Fine Cuts Mx,Chicken,$154.88,10,$1548.80,
2026-04-02,Happy Cow,Skirt Steak,$147.97,10,$1479.70,
2025-12-27,Fine Cuts Mx,Ribs,$91.07,10,$910.70,
2025-04-26,Happy Cow,Ribs,$156.29,9,$1406.61,
2025-09-10,North Butcher,Ribs,$149.29,15,$2239.35,
2025-05-30,North Butcher,Pork,$149.08,13,$1938.04,
2025-06-15,The Little Bull,Beef,$169.86,19,$3227.34,
2025-12-08,Super Meats,Pork,$107.00,14,$1498.00,
2025-09-06,Happy Cow,Beef,$177.84,11,$1956.24,
2025-10-03,The Little Bull,Chicken,$161.96,4,$647.84,
2025-05-15,Happy Cow,Chicken,$164.59,19,$3127.21,
2026-01-19,Super Meats,Pork,$194.97,5,$974.85,
2026-02-28,Unknown,Unknown,$162.69,13,$2114.97,
2025-08-23,Fine Cuts Mx,Chicken,$173.38,11,$1907.18,
2026-04-13,Fine Cuts Mx,Ribs,$248.39,16,$3974.24,
2026-04-10,Fine Cuts Mx,Beef,$53.76,,$215.04,
2026-02-18,The Little Bull,Beef,$146.07,15,$2191.05,
2025-12-13,Happy Cow,Chicken,$218.13,14,$3053.82,
2025-05-01,The Little Bull,Skirt Steak,$108.42,15,$1626.30,
2026-03-01,Fine Cuts Mx,Beef,$208.29,8,$1666.32,
2025-11-29,The Little Bull,Beef,$139.78,5,$698.90,
2026-02-20,Fine Cuts Mx,Skirt Steak,$247.85,11,$2726.35,
2025-10-31,North Butcher,Sausage,$137.93,16,$2206.88,
2026-04-14,Fine Cuts Mx,Unknown,$160.58,15,$2408.70,
2026-01-20,Fine Cuts Mx,Beef,$143.81,5,$719.05,
2026-04-21,Happy Cow,Sausage,$132.18,8,$1057.44,
2026-01-05,North Butcher,Skirt Steak,$159.03,3,$477.09,
2025-11-24,Super Meats,Pork,$157.26,9,$1415.34,
2025-06-06,Super Meats,Chicken,$173.52,14,$2429.28,
2025-09-15,Fine Cuts Mx,Ribs,$169.53,17,$2882.01,
2026-03-30,The Little Bull,Beef,$189.65,16,$3034.40,
2025-07-01,Happy Cow,Beef,$199.07,2,$398.14,
2025-06-20,North Butcher,Pork,$211.79,14,$2965.06,
2025-10-13,The Little Bull,Beef,$152.98,7,$1070.86,
2026-01-20,North Butcher,Chicken,$132.91,13,$1727.83,
2025-11-20,Super Meats,Chicken,$107.27,17,$1823.59,
2026-01-10,The Little Bull,Sausage,$166.75,10,$1667.50,
2025-05-09,Fine Cuts Mx,Ribs,$160.48,14,$2246.72,
2025-05-13,Super Meats,Sausage,$125.42,15,$1881.30,
2026-01-08,Super Meats,Ribs,$169.62,18,$3053.16,
2026-04-08,Happy Cow,Sausage,$124.55,2,$249.10,
2025-11-02,North Butcher,Sausage,$118.69,6,$712.14,
,North Butcher,Ribs,$107.08,11,$1177.88,
2025-12-15,Fine Cuts Mx,Chicken,$206.28,9,$1856.52,
2026-03-27,The Little Bull,Sausage,$163.13,13,$2120.69,
2025-11-19,Happy Cow,Pork,$159.68,12,$1916.16,
2026-02-19,North Butcher,Ribs,$153.92,,$1539.20,
2026-01-15,Fine Cuts Mx,Skirt Steak,$122.26,11,$1344.86,
2025-12-12,Fine Cuts Mx,Beef,$97.23,19,$1847.37,
2025-08-19,The Little Bull,Pork,$202.92,17,$3449.64,
2025-05-12,Happy Cow,Beef,$8.37,15,$125.55,
2026-01-10,The Little Bull,Beef,$150.84,,$452.52,
,Happy Cow,Ribs,$127.34,13,$1655.42,
2026-04-19,Super Meats,Beef,$222.62,9,$2003.58,
2025-09-12,North Butcher,Pork,$136.35,13,$1772.55,
2025-09-18,Happy Cow,Chicken,$168.26,9,$1514.34,
2025-08-16,Super Meats,Chicken,$106.52,12,$1278.24,
2025-05-06,North Butcher,Skirt Steak,$206.27,1,$206.27,
2026-02-23,Happy Cow,Skirt Steak,$122.79,10,$1227.90,
2025-12-04,Happy Cow,Chicken,$1418.60,10,$14186.00,
2026-02-09,North Butcher,Pork,$100.28,11,$1103.08,
2026-02-15,Happy Cow,Chicken,$220.59,16,$3529.44,
2026-01-03,North Butcher,Ribs,$183.64,2,$367.28,
,North Butcher,Chicken,$179.59,1,$179.59,
2025-09-12,North Butcher,Pork,$197.79,,$3164.64,
,Happy Cow,Skirt Steak,$245.95,7,$1721.65,
2026-01-01,Fine Cuts Mx,Beef,$213.10,8,$1704.80,
2025-05-24,Happy Cow,Pork,$158.99,8,$1271.92,
2026-02-27,North Butcher,Chicken,$144.84,15,$2172.60,
2025-08-10,The Little Bull,Skirt Steak,$67.84,4,$271.36,
2025-09-14,North Butcher,Ribs,$176.85,9,$1591.65,
2025-08-14,North Butcher,Sausage,$152.58,7,$1068.06,
2026-01-28,The Little Bull,Pork,$169.66,11,$1866.26,
2026-03-07,North Butcher,Sausage,$109.46,6,$656.76,
2025-08-17,Super Meats,Chicken,$87.12,15,$1306.80,
2026-02-13,Super Meats,Pork,$159.92,18,$2878.56,
2025-09-20,The Little Bull,Ribs,$172.78,14,$2418.92,
2026-04-15,The Little Bull,Sausage,$264.45,6,$1586.70,
2025-11-04,The Little Bull,Ribs,$72.16,11,$793.76,
2026-04-06,North Butcher,Sausage,$150.51,12,$1806.12,
2026-02-24,The Little Bull,Beef,$159.25,3,$477.75,
2025-12-09,North Butcher,Pork,$151.55,12,$1818.60,
2025-09-17,Unknown,Chicken,$181.18,19,$3442.42,
2025-04-25,North Butcher,Chicken,$176.76,2,$353.52,
2025-12-15,Fine Cuts Mx,Skirt Steak,$187.97,16,$3007.52,
2025-10-23,Super Meats,Skirt Steak,$145.76,4,$583.04,
2026-01-10,Fine Cuts Mx,Sausage,$87.83,,$614.81,
2025-07-24,Super Meats,Skirt Steak,$170.86,5,$854.30,
2026-02-08,The Little Bull,Beef,$125.50,8,$1004.00,
2025-05-02,Happy Cow,Sausage,$324.79,7,$2273.53,
2026-02-25,The Little Bull,Chicken,$76.83,3,$230.49,
2025-12-08,The Little Bull,Pork,$189.14,13,$2458.82,
2025-06-26,The Little Bull,Sausage,$78.01,18,$1404.18,
2025-08-02,The Little Bull,Ribs,$150.71,11,$1657.81,
2025-05-22,North Butcher,Pork,$102.30,1,$102.30,
2025-06-13,The Little Bull,Pork,$72.99,19,$1386.81,
2025-11-04,Fine Cuts Mx,Pork,$249.17,19,$4734.23,
2025-06-26,Happy Cow,Unknown,$140.54,4,$562.16,
2025-05-03,The Little Bull,Beef,$196.08,18,$3529.44,
2026-02-15,North Butcher,Beef,$122.46,7,$857.22,
2025-12-03,North Butcher,Sausage,$98.69,4,$394.76,
2025-05-12,North Butcher,Ribs,$104.83,8,$838.64,
2026-01-30,Unknown,Chicken,$145.54,10,$1455.40,
2025-12-22,Super Meats,Beef,$119.78,13,$1557.14,
2025-05-28,North Butcher,Sausage,$116.21,10,$1162.10,
2026-02-15,The Little Bull,Ribs,$120.31,19,$2285.89,
2026-01-26,North Butcher,Unknown,$101.71,5,$508.55,
2025-06-04,Super Meats,Pork,$107.30,16,$1716.80,
2025-11-26,Fine Cuts Mx,Beef,$103.82,7,$726.74,
2026-02-04,Happy Cow,Beef,$62.58,10,$625.80,
2025-11-11,Fine Cuts Mx,Skirt Steak,$156.65,16,$2506.40,
2026-01-03,Fine Cuts Mx,Beef,$130.80,1,$130.80,
2026-01-01,Fine Cuts Mx,Skirt Steak,$162.51,17,$2762.67,
2026-02-08,Unknown,Sausage,$204.10,6,$1224.60,
2025-08-18,Super Meats,Skirt Steak,$199.78,7,$1398.46,
2026-02-13,Super Meats,Ribs,$131.59,3,$394.77,
2025-11-10,Super Meats,Beef,$127.01,16,$2032.16,
2025-06-16,Super Meats,Ribs,$30.44,15,$456.60,
2025-10-17,Fine Cuts Mx,Beef,$146.26,84,$12285.84,
2025-12-17,Fine Cuts Mx,Ribs,$74.11,19,$1408.09,
2026-01-12,Fine Cuts Mx,Pork,$132.15,8,$1057.20,
2026-03-30,Fine Cuts Mx,Beef,$184.94,13,$2404.22,
2026-01-10,Happy Cow,Chicken,$171.05,19,$3249.95,
2025-05-15,Super Meats,Ribs,$94.14,19,$1788.66,
2025-05-02,Happy Cow,Ribs,$153.49,11,$1688.39,
2026-02-04,North Butcher,Beef,$118.01,6,$708.06,
2025-09-06,Super Meats,Chicken,$115.74,1,$115.74,
2025-05-15,The Little Bull,Sausage,$142.42,19,$2705.98,
2025-04-26,The Little Bull,Pork,$124.85,1,$124.85,
2026-03-04,Happy Cow,Pork,$87.50,15,$1312.50,
2025-12-26,Fine Cuts Mx,Unknown,$173.67,18,$3126.06,
2025-09-01,Fine Cuts Mx,Skirt Steak,$216.78,8,$1734.24,
2025-09-13,Super Meats,Beef,$138.48,5,$692.40,
2025-11-14,North Butcher,Chicken,$103.79,17,$1764.43,
2025-11-20,North Butcher,Ribs,$116.86,10,$1168.60,
,Unknown,Pork,$90.70,15,$1360.50,
2025-12-01,The Little Bull,Ribs,$167.24,12,$2006.88,
2026-01-02,The Little Bull,Sausage,$252.29,3,$756.87,
2026-03-21,Unknown,Sausage,$188.55,9,$1696.95,
2025-07-21,The Little Bull,Pork,$93.87,2,$187.74,
2025-06-02,Happy Cow,Skirt Steak,$104.12,10,$1041.20,
2025-08-20,North Butcher,Pork,$215.00,4,$860.00,
2025-09-21,Super Meats,Sausage,$187.90,6,$1127.40,
2025-08-21,Super Meats,Ribs,$222.96,18,$4013.28,
2026-04-25,Fine Cuts Mx,Beef,$167.52,,$670.08,
2025-09-04,Happy Cow,Sausage,$164.89,19,$3132.91,
2025-09-15,Super Meats,Beef,$85.39,13,$1110.07,
2026-01-29,Happy Cow,Chicken,$110.81,5,$554.05,
2025-10-18,Fine Cuts Mx,Pork,$115.47,11,$1270.17,
2025-12-02,Fine Cuts Mx,Beef,$230.75,18,$4153.50,
2025-06-03,North Butcher,Sausage,$199.85,18,$3597.30,
2026-04-03,The Little Bull,Chicken,$153.80,14,$2153.20,
2026-04-19,Happy Cow,Sausage,$187.13,14,$2619.82,
2025-04-27,Super Meats,Ribs,$81.20,11,$893.20,
2025-08-01,Happy Cow,Skirt Steak,$133.02,1,$133.02,
2026-02-19,Super Meats,Ribs,$138.46,11,$1523.06,
2025-08-09,Fine Cuts Mx,Beef,$222.66,8,$1781.28,
2026-03-12,The Little Bull,Ribs,$122.52,11,$1347.72,
2026-03-15,North Butcher,Sausage,$192.98,7,$1350.86,
2025-10-05,North Butcher,Sausage,$125.34,18,$2256.12,
2025-10-21,North Butcher,Pork,$222.18,16,$3554.88,
,Super Meats,Sausage,$190.44,19,$3618.36,
2025-09-22,Super Meats,Sausage,$177.32,,$709.28,
2025-09-22,The Little Bull,Pork,$68.85,13,$895.05,
2025-12-25,North Butcher,Sausage,$167.67,5,$838.35,
2025-11-15,North Butcher,Pork,$185.38,1,$185.38,
2025-04-29,Happy Cow,Skirt Steak,$150.45,6,$902.70,
2025-10-22,The Little Bull,Ribs,$168.37,10,$1683.70,
2025-08-21,Fine Cuts Mx,Beef,$134.32,,$2149.12,
2026-03-05,The Little Bull,Beef,$94.85,5,$474.25,
2025-11-16,Happy Cow,Sausage,$167.95,15,$2519.25,
2025-06-18,Super Meats,Sausage,$180.98,5,$904.90,
2026-01-19,Super Meats,Beef,$170.54,1,$170.54,
2025-07-11,The Little Bull,Pork,$178.63,10,$1786.30,
2025-10-08,Fine Cuts Mx,Chicken,$167.43,2,$334.86,
2026-04-15,Fine Cuts Mx,Chicken,$81.12,15,$1216.80,
2025-12-04,North Butcher,Skirt Steak,$121.76,11,$1339.36,
2025-10-27,North Butcher,Skirt Steak,$217.09,10,$2170.90,
2025-05-14,Super Meats,Chicken,$33.47,18,$602.46,
2025-08-24,Fine Cuts Mx,Pork,$132.06,15,$1980.90,
2026-04-22,Happy Cow,Chicken,$152.83,7,$1069.81,
2025-09-16,North Butcher,Chicken,$126.36,17,$2148.12,
2025-09-17,North Butcher,Chicken,$94.40,9,$849.60,
2025-10-19,The Little Bull,Sausage,$168.07,19,$3193.33,
,Super Meats,Skirt Steak,$166.92,7,$1168.44,
2026-03-22,Fine Cuts Mx,Chicken,$146.82,2,$293.64,
2025-12-11,The Little Bull,Beef,$192.42,,$769.68,
2026-02-07,The Little Bull,Sausage,$37.66,17,$640.22,
2025-04-27,Fine Cuts Mx,Pork,$135.26,10,$1352.60,
2025-07-09,Super Meats,Beef,$217.31,14,$3042.34,
2025-09-19,Fine Cuts Mx,Skirt Steak,$119.76,11,$1317.36,
2026-03-18,North Butcher,Pork,$39.72,11,$436.92,
2025-05-02,The Little Bull,Sausage,$222.31,2,$444.62,
2025-08-07,North Butcher,Beef,$80.56,4,$322.24,
2026-02-20,North Butcher,Ribs,$189.45,3,$568.35,
2026-01-30,Super Meats,Skirt Steak,$176.44,17,$2999.48,
2025-08-10,The Little Bull,Sausage,$223.45,10,$2234.50,
2026-02-13,Super Meats,Skirt Steak,$132.10,10,$1321.00,
2025-07-13,North Butcher,Sausage,$109.75,8,$878.00,
2026-04-14,Super Meats,Ribs,$225.27,2,$450.54,
2026-01-20,Happy Cow,Pork,$81.38,17,$1383.46,
2025-09-17,Super Meats,Sausage,$151.55,19,$2879.45,
2026-01-18,Super Meats,Chicken,$117.11,6,$702.66,
2026-03-07,North Butcher,Sausage,$192.73,3,$578.19,
2026-01-09,North Butcher,Pork,$109.13,14,$1527.82,
2025-12-13,North Butcher,Skirt Steak,$119.52,10,$1195.20,
2025-10-26,Happy Cow,Beef,$185.63,6,$1113.78,
2026-01-12,Happy Cow,Ribs,$187.98,12,$2255.76,
2025-11-23,The Little Bull,Sausage,$65.00,3,$195.00,
2026-02-01,Super Meats,Skirt Steak,$137.03,14,$1918.42,
2025-07-31,Super Meats,Chicken,$183.54,8,$1468.32,
2025-10-01,Fine Cuts Mx,Pork,$135.39,8,$1083.12,
,Fine Cuts Mx,Ribs,$180.62,15,$2709.30,
2026-04-23,Fine Cuts Mx,Beef,$204.97,14,$2869.58,
2026-03-25,Fine Cuts Mx,Pork,$129.96,5,$649.80,
2025-09-27,Unknown,Chicken,$157.24,19,$2987.56,
2026-04-07,Fine Cuts Mx,Beef,$151.20,11,$1663.20,
2025-07-09,Super Meats,Ribs,$134.28,2,$268.56,
2025-06-24,Happy Cow,Pork,$197.91,5,$989.55,
2025-04-27,Fine Cuts Mx,Ribs,$205.92,6,$1235.52,
2026-01-09,The Little Bull,Chicken,$177.47,11,$1952.17,
2026-01-27,Super Meats,Ribs,$160.10,9,$1440.90,
2026-02-10,North Butcher,Pork,$182.62,10,$1826.20,
2026-01-23,Super Meats,Sausage,$132.25,8,$1058.00,
2025-12-26,Fine Cuts Mx,Chicken,$213.92,15,$3208.80,
2026-01-11,Super Meats,Beef,$158.45,1,$158.45,
2026-04-18,The Little Bull,Unknown,$129.96,12,$1559.52,
2025-07-19,Fine Cuts Mx,Beef,$162.16,13,$2108.08,
2026-02-23,Fine Cuts Mx,Pork,$185.88,6,$1115.28,
2025-08-31,Happy Cow,Chicken,$129.03,11,$1419.33,
2026-03-17,Fine Cuts Mx,Sausage,$162.45,8,$1299.60,
2026-02-10,Happy Cow,Chicken,$181.82,13,$2363.66,
2025-12-14,North Butcher,Pork,$210.64,9,$1895.76,
2025-07-02,North Butcher,Skirt Steak,$124.83,10,$1248.30,
2026-02-08,Super Meats,Ribs,$179.11,14,$2507.54,
2025-06-26,Super Meats,Beef,$157.86,12,$1894.32,
2025-11-05,Fine Cuts Mx,Skirt Steak,$116.69,12,$1400.28,
,Happy Cow,Skirt Steak,$141.12,18,$2540.16,
,The Little Bull,Chicken,$137.19,3,$411.57,
2026-01-29,Happy Cow,Chicken,$137.93,8,$1103.44,
2025-07-21,North Butcher,Sausage,$202.59,10,$2025.90,
2025-08-10,Fine Cuts Mx,Ribs,$127.19,5,$635.95,
2025-10-23,Happy Cow,Sausage,$159.07,18,$2863.26,
2026-01-21,Super Meats,Pork,$54.10,14,$757.40,
2025-04-25,The Little Bull,Chicken,$142.49,6,$854.94,
2026-01-11,Super Meats,Chicken,$155.82,,$155.82,
2025-06-12,Fine Cuts Mx,Sausage,$144.95,10,$1449.50,
2025-07-31,Happy Cow,Pork,$123.00,18,$2214.00,
2026-04-24,Super Meats,Sausage,$95.40,15,$1431.00,
2026-03-30,Super Meats,Skirt Steak,$98.05,18,$1764.90,
2025-05-05,The Little Bull,Chicken,$242.13,7,$1694.91,
2025-04-30,Happy Cow,Skirt Steak,$179.35,16,$2869.60,
2026-04-18,Happy Cow,Pork,$125.42,13,$1630.46,
2025-07-29,The Little Bull,Pork,$260.94,4,$1043.76,
2025-09-18,Super Meats,Beef,$142.05,13,$1846.65,
,Super Meats,Beef,$85.42,3,$256.26,
2025-08-30,Fine Cuts Mx,Beef,$164.54,2,$329.08,
2026-03-01,Happy Cow,Pork,$228.05,6,$1368.30,
2026-03-30,The Little Bull,Skirt Steak,$251.75,3,$755.25,
2025-07-13,Happy Cow,Sausage,$175.98,5,$879.90,
2025-10-24,North Butcher,Chicken,$231.42,9,$2082.78,
2026-01-24,The Little Bull,Beef,$181.22,18,$3261.96,
2026-03-08,The Little Bull,Skirt Steak,$111.63,1,$111.63,
2025-08-31,Fine Cuts Mx,Chicken,$106.18,8,$849.44,
,The Little Bull,Beef,$103.17,15,$1547.55,
2025-08-15,Fine Cuts Mx,Chicken,$116.61,17,$1982.37,
,North Butcher,Pork,$218.61,17,$3716.37,
2026-03-26,North Butcher,Ribs,$180.36,18,$3246.48,
2025-11-15,Fine Cuts Mx,Chicken,$120.03,8,$960.24,
2025-10-10,Happy Cow,Beef,$94.50,10,$945.00,
2025-12-31,Fine Cuts Mx,Sausage,$78.72,9,$708.48,
2025-12-01,Happy Cow,Ribs,$190.65,3,$571.95,
2025-12-08,The Little Bull,Sausage,$128.58,13,$1671.54,
2025-10-20,Super Meats,Beef,$47.65,8,$381.20,
2026-02-05,North Butcher,Beef,$87.31,19,$1658.89,
2025-05-13,Fine Cuts Mx,Chicken,$173.13,17,$2943.21,
2025-10-17,Happy Cow,Skirt Steak,$160.10,6,$960.60,
2025-06-15,Super Meats,Skirt Steak,$160.75,13,$2089.75,
,The Little Bull,Beef,$114.06,11,$1254.66,
2025-10-07,Fine Cuts Mx,Unknown,$187.25,2,$374.50,
2025-07-15,Fine Cuts Mx,Beef,$184.75,19,$3510.25,
2025-11-26,North Butcher,Chicken,$76.89,6,$461.34,
2025-09-24,The Little Bull,Ribs,$105.54,11,$1160.94,
2025-07-07,Super Meats,Sausage,$197.77,17,$3362.09,
2025-04-30,North Butcher,Beef,$119.80,1,$119.80,
2025-07-03,The Little Bull,Unknown,$138.52,1,$138.52,
2025-06-30,Super Meats,Beef,$182.02,12,$2184.24,
2026-01-31,Super Meats,Skirt Steak,$140.47,12,$1685.64,
2025-05-24,Happy Cow,Ribs,$192.45,3,$577.35,
2026-04-03,Happy Cow,Pork,$144.74,10,$1447.40,
2025-12-27,The Little Bull,Beef,$110.20,5,$551.00,
2025-10-15,Super Meats,Sausage,$102.55,2,$205.10,
2025-12-30,Happy Cow,Ribs,$237.37,12,$2848.44,
2025-09-12,North Butcher,Skirt Steak,$94.78,2,$189.56,
2025-07-14,Fine Cuts Mx,Beef,$196.20,17,$3335.40,
2026-04-12,Super Meats,Skirt Steak,$98.49,15,$1477.35,
2025-10-07,Super Meats,Beef,$156.14,,$2654.38,
2026-01-22,The Little Bull,Sausage,$99.57,4,$398.28,
2025-10-30,North Butcher,Ribs,$153.34,3,$460.02,
